time,ia,ib,ic,vthev_a,v_a,v_n, omega,torque,theta_com, theta_e
0.30690,2.133,-2.133,0.000,1.200,1.157,0.971,-2.1335,-0.1353,19.2831,0.1644
0.30695,2.152,-2.152,0.000,1.200,1.157,0.972,-2.1349,-0.1355,19.2862,0.1643
0.30700,2.171,-2.171,0.000,1.200,1.156,0.972,-2.1364,-0.1357,19.2894,0.1642
0.30705,2.190,-2.190,0.000,1.200,1.156,0.972,-2.1378,-0.1359,19.2925,0.1641
0.30710,2.209,-2.209,0.000,1.200,1.155,0.972,-2.1392,-0.1361,19.2957,0.1640
0.30715,2.228,-2.228,0.000,1.200,1.155,0.973,-2.1407,-0.1362,19.2988,0.1639
0.30720,2.247,-2.247,0.000,1.200,1.155,0.973,-2.1421,-0.1363,19.3019,0.1638
0.30725,2.265,-2.265,0.000,1.200,1.154,0.973,-2.1436,-0.1364,19.3051,0.1637
0.30730,2.284,-2.284,0.000,1.200,1.154,0.974,-2.1450,-0.1365,19.3082,0.1636
0.30735,2.303,-2.303,0.000,1.200,1.154,0.974,-2.1464,-0.1365,19.3114,0.1635
0.30740,2.322,-2.322,0.000,1.200,1.153,0.974,-2.1479,-0.1366,19.3145,0.1634
0.30745,2.340,-2.340,0.000,1.200,1.153,0.974,-2.1493,-0.1366,19.3177,0.1633
0.30750,2.359,-2.359,0.000,1.200,1.152,0.975,-2.1508,-0.1366,19.3208,0.1632
0.30755,2.378,-2.378,0.000,1.200,1.152,0.975,-2.1522,-0.1366,19.3239,0.1631
0.30760,2.396,-2.396,0.000,1.200,1.152,0.975,-2.1537,-0.1365,19.3271,0.1629
0.30765,2.415,-2.415,0.000,1.200,1.151,0.976,-2.1551,-0.1365,19.3302,0.1628
0.30770,2.433,-2.433,0.000,1.200,1.151,0.976,-2.1566,-0.1364,19.3334,0.1627
0.30775,2.452,-2.452,0.000,1.200,1.151,0.976,-2.1580,-0.1363,19.3365,0.1626
0.30780,2.470,-2.470,0.000,1.200,1.150,0.976,-2.1594,-0.1362,19.3396,0.1625
0.30785,2.488,-2.488,0.000,1.200,1.150,0.977,-2.1609,-0.1360,19.3428,0.1624
0.30790,2.507,-2.507,0.000,1.200,1.150,0.977,-2.1623,-0.1359,19.3459,0.1623
0.30795,2.525,-2.525,0.000,1.200,1.149,0.977,-2.1638,-0.1357,19.3491,0.1622
0.30800,2.543,-2.543,0.000,1.200,1.149,0.977,-2.1652,-0.1355,19.3522,0.1621
0.30805,2.561,-2.561,0.000,1.200,1.148,0.978,-2.1666,-0.1352,19.3554,0.1620
0.30810,2.579,-2.579,0.000,1.200,1.148,0.978,-2.1680,-0.1350,19.3585,0.1619
0.30815,2.597,-2.597,0.000,1.200,1.148,0.978,-2.1695,-0.1347,19.3616,0.1618
0.30820,2.615,-2.615,0.000,1.200,1.147,0.979,-2.1709,-0.1345,19.3648,0.1616
0.30825,2.633,-2.633,0.000,1.200,1.147,0.979,-2.1723,-0.1342,19.3679,0.1615
0.30830,2.651,-2.651,0.000,1.200,1.147,0.979,-2.1737,-0.1338,19.3711,0.1614
0.30835,2.669,-2.669,0.000,1.200,1.146,0.979,-2.1752,-0.1335,19.3742,0.1613
0.30840,2.687,-2.687,0.000,1.200,1.146,0.980,-2.1766,-0.1332,19.3773,0.1612
0.30845,2.705,-2.705,0.000,1.200,1.146,0.980,-2.1780,-0.1328,19.3805,0.1611
0.30850,2.723,-2.723,0.000,1.200,1.145,0.980,-2.1794,-0.1324,19.3836,0.1610
0.30855,2.741,-2.741,0.000,1.200,1.145,0.980,-2.1808,-0.1320,19.3868,0.1609
0.30860,2.758,-2.758,0.000,1.200,1.144,0.981,-2.1822,-0.1315,19.3899,0.1608
0.30865,2.776,-2.776,0.000,1.200,1.144,0.981,-2.1836,-0.1311,19.3931,0.1607
0.30870,2.794,-2.794,0.000,1.200,1.144,0.981,-2.1850,-0.1306,19.3962,0.1606
0.30875,2.811,-2.811,0.000,1.200,1.143,0.982,-2.1864,-0.1301,19.3993,0.1604
0.30880,2.829,-2.829,0.000,1.200,1.143,0.982,-2.1877,-0.1296,19.4025,0.1603
0.30885,2.847,-2.847,0.000,1.200,1.143,0.982,-2.1891,-0.1291,19.4056,0.1602
0.30890,2.864,-2.864,0.000,1.200,1.142,0.982,-2.1905,-0.1285,19.4088,0.1601
0.30895,2.882,-2.882,0.000,1.200,1.142,0.983,-2.1918,-0.1280,19.4119,0.1600
0.30900,2.899,-2.899,0.000,1.200,1.142,0.983,-2.1932,-0.1274,19.4150,0.1599
0.30905,2.916,-2.916,0.000,1.200,1.141,0.983,-2.1946,-0.1268,19.4182,0.1598
0.30910,2.934,-2.934,0.000,1.200,1.141,0.983,-2.1959,-0.1262,19.4213,0.1597
0.30915,2.951,-2.951,0.000,1.200,1.141,0.984,-2.1972,-0.1255,19.4245,0.1596
0.30920,2.968,-2.968,0.000,1.200,1.140,0.984,-2.1986,-0.1249,19.4276,0.1595
0.30925,2.986,-2.986,0.000,1.200,1.140,0.984,-2.1999,-0.1242,19.4307,0.1594
0.30930,3.003,-3.003,0.000,1.200,1.140,0.984,-2.2012,-0.1235,19.4339,0.1592
0.30935,3.020,-3.020,0.000,1.200,1.139,0.985,-2.2025,-0.1228,19.4370,0.1591
0.30940,3.037,-3.037,0.000,1.200,1.139,0.985,-2.2038,-0.1220,19.4402,0.1590
0.30945,3.054,-3.054,0.000,1.200,1.139,0.985,-2.2051,-0.1213,19.4433,0.1589
0.30950,3.071,-3.071,0.000,1.200,1.138,0.985,-2.2064,-0.1205,19.4465,0.1588
0.30955,3.088,-3.088,0.000,1.200,1.138,0.986,-2.2077,-0.1197,19.4496,0.1587
0.30960,3.105,-3.105,0.000,1.200,1.138,0.986,-2.2090,-0.1189,19.4527,0.1586
0.30965,3.122,-3.122,0.000,1.200,1.137,0.986,-2.2103,-0.1181,19.4559,0.1585
0.30970,3.139,-3.139,0.000,1.200,1.137,0.986,-2.2115,-0.1173,19.4590,0.1584
0.30975,3.156,-3.156,0.000,1.200,1.137,0.987,-2.2128,-0.1164,19.4622,0.1582
0.30980,3.173,-3.173,0.000,1.200,1.136,0.987,-2.2140,-0.1155,19.4653,0.1581
0.30985,3.190,-3.190,0.000,1.200,1.136,0.987,-2.2152,-0.1146,19.4684,0.1580
0.30990,3.207,-3.207,0.000,1.200,1.136,0.987,-2.2165,-0.1137,19.4716,0.1579
0.30995,3.223,-3.223,0.000,1.200,1.135,0.987,-2.2177,-0.1128,19.4747,0.1578
0.31000,3.240,-3.240,0.000,1.200,1.135,0.988,-2.2189,-0.1118,19.4779,0.1577
0.31005,3.257,-3.257,0.000,1.200,1.135,0.988,-2.2201,-0.1109,19.4810,0.1576
0.31010,3.274,-3.274,0.000,1.200,1.134,0.988,-2.2213,-0.1099,19.4842,0.1575
0.31015,3.290,-3.290,0.000,1.200,1.134,0.988,-2.2224,-0.1089,19.4873,0.1574
0.31020,3.307,-3.307,0.000,1.200,1.134,0.989,-2.2236,-0.1079,19.4904,0.1573
0.31025,3.323,-3.323,0.000,1.200,1.133,0.989,-2.2248,-0.1068,19.4936,0.1571
0.31030,3.340,-3.340,0.000,1.200,1.133,0.989,-2.2259,-0.1058,19.4967,0.1570
0.31035,3.356,-3.356,0.000,1.200,1.133,0.989,-2.2270,-0.1047,19.4999,0.1569
0.31040,3.373,-3.373,0.000,1.200,1.132,0.989,-2.2282,-0.1036,19.5030,0.1568
0.31045,3.389,-3.389,0.000,1.200,1.132,0.990,-2.2293,-0.1025,19.5061,0.1567
0.31050,3.406,-3.406,0.000,1.200,1.132,0.990,-2.2304,-0.1014,19.5093,0.1566
0.31055,3.422,-3.422,0.000,1.200,1.131,0.990,-2.2315,-0.1002,19.5124,0.1565
0.31060,3.438,-3.438,0.000,1.200,1.131,0.990,-2.2326,-0.0991,19.5156,0.1564
0.31065,3.455,-3.455,0.000,1.200,1.131,0.990,-2.2336,-0.0979,19.5187,0.1562
0.31070,3.471,-3.471,0.000,1.200,1.130,0.991,-2.2347,-0.0967,19.5219,0.1561
0.31075,3.487,-3.487,0.000,1.200,1.130,0.991,-2.2357,-0.0955,19.5250,0.1560
0.31080,3.503,-3.503,0.000,1.200,1.130,0.991,-2.2368,-0.0943,19.5281,0.1559
0.31085,3.520,-3.520,0.000,1.200,1.129,0.991,-2.2378,-0.0930,19.5313,0.1558
0.31090,3.536,-3.536,0.000,1.200,1.129,0.991,-2.2388,-0.0918,19.5344,0.1557
0.31095,3.552,-3.552,0.000,1.200,1.129,0.992,-2.2398,-0.0905,19.5376,0.1556
0.31100,3.568,-3.568,0.000,1.200,1.128,0.992,-2.2408,-0.0892,19.5407,0.1555
0.31105,3.584,-3.584,0.000,1.200,1.128,0.992,-2.2417,-0.0879,19.5438,0.1554
0.31110,3.600,-3.600,0.000,1.200,1.128,0.992,-2.2427,-0.0866,19.5470,0.1552
0.31115,3.616,-3.616,0.000,1.200,1.127,0.992,-2.2436,-0.0852,19.5501,0.1551
0.31120,3.632,-3.632,0.000,1.200,1.127,0.993,-2.2446,-0.0838,19.5533,0.1550
0.31125,3.648,-3.648,0.000,1.200,1.127,0.993,-2.2455,-0.0825,19.5564,0.1549
0.31130,3.664,-3.664,0.000,1.200,1.126,0.993,-2.2464,-0.0811,19.5596,0.1548
0.31135,3.680,-3.680,0.000,1.200,1.126,0.993,-2.2473,-0.0797,19.5627,0.1547
0.31140,3.696,-3.696,0.000,1.200,1.126,0.993,-2.2481,-0.0782,19.5658,0.1546
0.31145,3.711,-3.711,0.000,1.200,1.125,0.993,-2.2490,-0.0768,19.5690,0.1545
0.31150,3.727,-3.727,0.000,1.200,1.125,0.994,-2.2498,-0.0753,19.5721,0.1543
0.31155,3.743,-3.743,0.000,1.200,1.125,0.994,-2.2507,-0.0739,19.5753,0.1542
0.31160,3.759,-3.759,0.000,1.200,1.125,0.994,-2.2515,-0.0724,19.5784,0.1541
0.31165,3.774,-3.774,0.000,1.200,1.124,0.994,-2.2523,-0.0709,19.5815,0.1540
0.31170,3.790,-3.790,0.000,1.200,1.124,0.994,-2.2531,-0.0693,19.5847,0.1539
0.31175,3.806,-3.806,0.000,1.200,1.124,0.994,-2.2539,-0.0678,19.5878,0.1538
0.31180,3.821,-3.821,0.000,1.200,1.123,0.994,-2.2546,-0.0662,19.5910,0.1537
0.31185,3.837,-3.837,0.000,1.200,1.123,0.995,-2.2553,-0.0647,19.5941,0.1536
0.31190,3.853,-3.853,0.000,1.200,1.123,0.995,-2.2561,-0.0631,19.5973,0.1534
0.31195,3.868,-3.868,0.000,1.200,1.122,0.995,-2.2568,-0.0615,19.6004,0.1533
0.31200,3.884,-3.884,0.000,1.200,1.122,0.995,-2.2575,-0.0598,19.6035,0.1532
0.31205,3.899,-3.899,0.000,1.200,1.122,0.995,-2.2581,-0.0582,19.6067,0.1531
0.31210,3.915,-3.915,0.000,1.200,1.121,0.995,-2.2588,-0.0565,19.6098,0.1530
0.31215,3.930,-3.930,0.000,1.200,1.121,0.995,-2.2595,-0.0549,19.6130,0.1529
0.31220,3.945,-3.945,0.000,1.200,1.121,0.995,-2.2601,-0.0532,19.6161,0.1528
0.31225,3.961,-3.961,0.000,1.200,1.120,0.996,-2.2607,-0.0515,19.6192,0.1527
0.31230,3.976,-3.976,0.000,1.200,1.120,0.996,-2.2613,-0.0498,19.6224,0.1525
0.31235,3.991,-3.991,0.000,1.200,1.120,0.996,-2.2619,-0.0480,19.6255,0.1524
0.31240,4.007,-4.007,0.000,1.200,1.120,0.996,-2.2624,-0.0463,19.6287,0.1523
0.31245,4.022,-4.022,0.000,1.200,1.119,0.996,-2.2630,-0.0445,19.6318,0.1522
0.31250,4.037,-4.037,0.000,1.200,1.119,0.996,-2.2635,-0.0428,19.6350,0.1521
0.31255,4.053,-4.053,0.000,1.200,1.119,0.996,-2.2640,-0.0410,19.6381,0.1520
0.31260,4.068,-4.068,0.000,1.200,1.118,0.996,-2.2645,-0.0392,19.6412,0.1519
0.31265,4.083,-4.083,0.000,1.200,1.118,0.996,-2.2649,-0.0373,19.6444,0.1517
0.31270,4.098,-4.098,0.000,1.200,1.118,0.996,-2.2654,-0.0355,19.6475,0.1516
0.31275,4.113,-4.113,0.000,1.200,1.117,0.996,-2.2658,-0.0336,19.6507,0.1515
0.31280,4.128,-4.128,0.000,1.200,1.117,0.997,-2.2662,-0.0318,19.6538,0.1514
0.31285,4.143,-4.143,0.000,1.200,1.117,0.997,-2.2666,-0.0299,19.6569,0.1513
0.31290,4.158,-4.158,0.000,1.200,1.117,0.997,-2.2670,-0.0280,19.6601,0.1512
0.31295,4.173,-4.173,0.000,1.200,1.116,0.997,-2.2674,-0.0261,19.6632,0.1511
0.31300,4.188,-4.188,0.000,1.200,1.116,0.997,-2.2677,-0.0241,19.6664,0.1510
0.31305,4.203,-4.203,0.000,1.200,1.116,0.997,-2.2680,-0.0222,19.6695,0.1508
0.31310,4.218,-4.218,0.000,1.200,1.115,0.997,-2.2683,-0.0202,19.6727,0.1507
0.31315,4.233,-4.233,0.000,1.200,1.115,0.997,-2.2686,-0.0183,19.6758,0.1506
0.31320,4.248,-4.248,0.000,1.200,1.115,0.997,-2.2689,-0.0163,19.6789,0.1505
0.31325,4.263,-4.263,0.000,1.200,1.114,0.997,-2.2691,-0.0143,19.6821,0.1504
0.31330,4.278,-4.278,0.000,1.200,1.114,0.997,-2.2693,-0.0123,19.6852,0.1503
0.31335,4.293,-4.293,0.000,1.200,1.114,0.997,-2.2695,-0.0102,19.6884,0.1502
0.31340,4.307,-4.307,0.000,1.200,1.114,0.997,-2.2697,-0.0082,19.6915,0.1500
0.31345,4.322,-4.322,0.000,1.200,1.113,0.997,-2.2699,-0.0061,19.6946,0.1499
0.31350,4.337,-4.337,0.000,1.200,1.113,0.997,-2.2700,-0.0041,19.6978,0.1498
0.31355,4.352,-4.352,0.000,1.200,1.113,0.997,-2.2701,-0.0020,19.7009,0.1497
0.31360,4.366,-4.366,0.000,1.200,1.112,0.997,-2.2702,0.0001,19.7041,0.1496
0.31365,4.381,-4.381,0.000,1.200,1.112,0.997,-2.2703,0.0023,19.7072,0.1495
0.31370,4.396,-4.396,0.000,1.200,1.112,0.997,-2.2703,0.0044,19.7104,0.1494
0.31375,4.410,-4.410,0.000,1.200,1.112,0.997,-2.2704,0.0065,19.7135,0.1493
0.31380,4.425,-4.425,0.000,1.200,1.111,0.997,-2.2704,0.0087,19.7166,0.1491
0.31385,4.439,-4.439,0.000,1.200,1.111,0.997,-2.2704,0.0109,19.7198,0.1490
0.31390,4.454,-4.454,0.000,1.200,1.111,0.997,-2.2703,0.0131,19.7229,0.1489
0.31395,4.468,-4.468,0.000,1.200,1.110,0.997,-2.2703,0.0153,19.7261,0.1488
0.31400,4.483,-4.483,0.000,1.200,1.110,0.997,-2.2702,0.0175,19.7292,0.1487
0.31405,4.497,-4.497,0.000,1.200,1.110,0.997,-2.2701,0.0197,19.7323,0.1486
0.31410,4.512,-4.512,0.000,1.200,1.109,0.997,-2.2700,0.0219,19.7355,0.1485
0.31415,4.526,-4.526,0.000,1.200,1.109,0.997,-2.2699,0.0242,19.7386,0.1483
0.31420,4.541,-4.541,0.000,1.200,1.109,0.997,-2.2697,0.0265,19.7418,0.1482
0.31425,4.555,-4.555,0.000,1.200,1.109,0.997,-2.2695,0.0288,19.7449,0.1481
0.31430,4.569,-4.569,0.000,1.200,1.108,0.997,-2.2693,0.0311,19.7481,0.1480
0.31435,4.584,-4.584,0.000,1.200,1.108,0.997,-2.2691,0.0334,19.7512,0.1479
0.31440,4.598,-4.598,0.000,1.200,1.108,0.997,-2.2688,0.0357,19.7543,0.1478
0.31445,4.612,-4.612,0.000,1.200,1.107,0.997,-2.2685,0.0380,19.7575,0.1477
0.31450,4.627,-4.627,0.000,1.200,1.107,0.997,-2.2682,0.0404,19.7606,0.1475
0.31455,4.641,-4.641,0.000,1.200,1.107,0.997,-2.2679,0.0427,19.7638,0.1474
0.31460,4.655,-4.655,0.000,1.200,1.107,0.997,-2.2675,0.0451,19.7669,0.1473
0.31465,4.669,-4.669,0.000,1.200,1.106,0.997,-2.2672,0.0475,19.7700,0.1472
0.31470,4.684,-4.684,0.000,1.200,1.106,0.997,-2.2668,0.0499,19.7732,0.1471
0.31475,4.698,-4.698,0.000,1.200,1.106,0.997,-2.2664,0.0523,19.7763,0.1470
0.31480,4.712,-4.712,0.000,1.200,1.105,0.996,-2.2659,0.0548,19.7795,0.1469
0.31485,4.726,-4.726,0.000,1.200,1.105,0.996,-2.2654,0.0572,19.7826,0.1468
0.31490,4.740,-4.740,0.000,1.200,1.105,0.996,-2.2649,0.0597,19.7857,0.1466
0.31495,4.754,-4.754,0.000,1.200,1.105,0.996,-2.2644,0.0621,19.7889,0.1465
0.31500,4.768,-4.768,0.000,1.200,1.104,0.996,-2.2639,0.0646,19.7920,0.1464
0.31505,4.782,-4.782,0.000,1.200,1.104,0.996,-2.2633,0.0671,19.7952,0.1463
0.31510,4.796,-4.796,0.000,1.200,1.104,0.996,-2.2627,0.0696,19.7983,0.1462
0.31515,4.810,-4.810,0.000,1.200,1.104,0.996,-2.2621,0.0721,19.8015,0.1461
0.31520,4.824,-4.824,0.000,1.200,1.103,0.996,-2.2615,0.0746,19.8046,0.1460
0.31525,4.838,-4.838,0.000,1.200,1.103,0.995,-2.2608,0.0772,19.8077,0.1459
0.31530,4.852,-4.852,0.000,1.200,1.103,0.995,-2.2601,0.0797,19.8109,0.1457
0.31535,4.866,-4.866,0.000,1.200,1.102,0.995,-2.2594,0.0823,19.8140,0.1456
0.31540,4.880,-4.880,0.000,1.200,1.102,0.995,-2.2586,0.0849,19.8172,0.1455
0.31545,4.894,-4.894,0.000,1.200,1.102,0.995,-2.2579,0.0875,19.8203,0.1454
0.31550,4.907,-4.907,0.000,1.200,1.102,0.995,-2.2571,0.0901,19.8234,0.1453
0.31555,4.921,-4.921,0.000,1.200,1.101,0.995,-2.2562,0.0927,19.8266,0.1452
0.31560,4.935,-4.935,0.000,1.200,1.101,0.994,-2.2554,0.0953,19.8297,0.1451
0.31565,4.949,-4.949,0.000,1.200,1.101,0.994,-2.2545,0.0980,19.8329,0.1449
0.31570,4.963,-4.963,0.000,1.200,1.100,0.994,-2.2536,0.1006,19.8360,0.1448
0.31575,4.976,-4.976,0.000,1.200,1.100,0.994,-2.2527,0.1033,19.8392,0.1447
0.31580,4.990,-4.990,0.000,1.200,1.100,0.994,-2.2517,0.1059,19.8423,0.1446
0.31585,5.004,-5.004,0.000,1.200,1.100,0.994,-2.2507,0.1086,19.8454,0.1445
0.31590,5.017,-5.017,0.000,1.200,1.099,0.993,-2.2497,0.1113,19.8486,0.1444
0.31595,5.031,-5.031,0.000,1.200,1.099,0.993,-2.2487,0.1140,19.8517,0.1443
0.31600,5.045,-5.045,0.000,1.200,1.099,0.993,-2.2476,0.1168,19.8549,0.1442
0.31605,5.058,-5.058,0.000,1.200,1.099,0.993,-2.2465,0.1195,19.8580,0.1440
0.31610,5.072,-5.072,0.000,1.200,1.098,0.993,-2.2454,0.1222,19.8611,0.1439
0.31615,5.085,-5.085,0.000,1.200,1.098,0.992,-2.2443,0.1250,19.8643,0.1438
0.31620,5.099,-5.099,0.000,1.200,1.098,0.992,-2.2431,0.1277,19.8674,0.1437
0.31625,5.112,-5.112,0.000,1.200,1.097,0.992,-2.2419,0.1305,19.8706,0.1436
0.31630,5.126,-5.126,0.000,1.200,1.097,0.992,-2.2407,0.1333,19.8737,0.1435
0.31635,5.139,-5.139,0.000,1.200,1.097,0.992,-2.2394,0.1361,19.8769,0.1434
0.31640,5.153,-5.153,0.000,1.200,1.097,0.991,-2.2381,0.1389,19.8800,0.1433
0.31645,5.166,-5.166,0.000,1.200,1.096,0.991,-2.2368,0.1417,19.8831,0.1431
0.31650,5.180,-5.180,0.000,1.200,1.096,0.991,-2.2355,0.1446,19.8863,0.1430
0.31655,5.193,-5.193,0.000,1.200,1.096,0.991,-2.2341,0.1474,19.8894,0.1429
0.31660,5.206,-5.206,0.000,1.200,1.096,0.990,-2.2327,0.1502,19.8926,0.1428
0.31665,5.220,-5.220,0.000,1.200,1.095,0.990,-2.2313,0.1531,19.8957,0.1427
0.31670,5.233,-5.233,0.000,1.200,1.103,8.633,-2.2298,0.3836,19.8988,0.1426
0.31675,4.865,-4.396,-0.469,1.200,1.110,8.633,-2.2261,0.6127,19.9020,0.1425
0.31680,4.499,-3.563,-0.936,1.200,1.117,8.633,-2.2200,0.8403,19.9051,0.1424
0.31685,4.134,-2.732,-1.402,1.200,1.125,8.633,-2.2117,1.0665,19.9083,0.1423
0.31690,3.770,-1.905,-1.866,1.200,1.132,8.633,-2.2011,1.2913,19.9114,0.1421
0.31695,3.408,-1.080,-2.328,1.200,1.139,8.633,-2.1883,1.5145,19.9146,0.1420
0.31700,3.046,-0.258,-2.788,1.200,1.146,8.633,-2.1732,1.7363,19.9177,0.1419
0.31705,2.686,0.560,-3.246,1.200,1.145,0.167,-2.1559,1.7563,19.9208,0.1418
0.31710,2.749,0.532,-3.281,1.200,1.144,0.167,-2.1385,1.7762,19.9240,0.1417
0.31715,2.811,0.504,-3.315,1.200,1.143,0.167,-2.1208,1.7958,19.9271,0.1416
0.31720,2.873,0.476,-3.348,1.200,1.141,0.167,-2.1029,1.8152,19.9303,0.1415
0.31725,2.934,0.447,-3.382,1.200,1.140,0.167,-2.0848,1.8344,19.9334,0.1414
0.31730,2.996,0.419,-3.414,1.200,1.139,0.167,-2.0666,1.8535,19.9365,0.1413
0.31735,3.056,0.390,-3.447,1.200,1.138,0.167,-2.0481,1.8723,19.9397,0.1412
0.31740,3.117,0.362,-3.479,1.200,1.136,0.167,-2.0295,1.8909,19.9428,0.1411
0.31745,3.177,0.333,-3.510,1.200,1.135,0.167,-2.0106,1.9094,19.9460,0.1410
0.31750,3.237,0.305,-3.541,1.200,1.134,0.167,-1.9916,1.9276,19.9491,0.1409
0.31755,3.296,0.276,-3.572,1.200,1.133,0.167,-1.9724,1.9456,19.9523,0.1408
0.31760,3.355,0.247,-3.602,1.200,1.132,0.167,-1.9530,1.9634,19.9554,0.1407
0.31765,3.414,0.218,-3.632,1.200,1.131,0.167,-1.9335,1.9810,19.9585,0.1406
0.31770,3.472,0.189,-3.661,1.200,1.128,-1.440,-1.9138,1.9611,19.9617,0.1405
0.31775,3.610,0.000,-3.610,1.200,1.127,0.453,-1.8942,1.9851,19.9648,0.1404
0.31780,3.653,0.000,-3.653,1.200,1.126,0.455,-1.8745,2.0088,19.9680,0.1403
0.31785,3.695,0.000,-3.695,1.200,1.125,0.457,-1.8545,2.0324,19.9711,0.1402
0.31790,3.738,0.000,-3.738,1.200,1.124,0.458,-1.8342,2.0558,19.9742,0.1401
0.31795,3.779,0.000,-3.779,1.200,1.124,0.460,-1.8137,2.0789,19.9774,0.1400
0.31800,3.821,0.000,-3.821,1.200,1.123,0.462,-1.7930,2.1018,19.9805,0.1399
0.31805,3.861,0.000,-3.861,1.200,1.122,0.464,-1.7721,2.1245,19.9837,0.1398
0.31810,3.902,0.000,-3.902,1.200,1.121,0.465,-1.7509,2.1469,19.9868,0.1398
0.31815,3.942,0.000,-3.942,1.200,1.120,0.467,-1.7295,2.1691,19.9900,0.1397
0.31820,3.982,0.000,-3.982,1.200,1.120,0.469,-1.7079,2.1911,19.9931,0.1396
0.31825,4.021,0.000,-4.021,1.200,1.119,0.471,-1.6861,2.2129,19.9962,0.1395
0.31830,4.059,0.000,-4.060,1.200,1.118,0.473,-1.6641,2.2344,19.9994,0.1394
0.31835,4.098,0.000,-4.098,1.200,1.117,0.475,-1.6418,2.2558,20.0025,0.1393
0.31840,4.136,0.000,-4.136,1.200,1.117,0.476,-1.6193,2.2768,20.0057,0.1392
0.31845,4.173,0.000,-4.173,1.200,1.116,0.478,-1.5966,2.2977,20.0088,0.1392
0.31850,4.210,0.000,-4.210,1.200,1.115,0.480,-1.5737,2.3183,20.0119,0.1391
0.31855,4.247,0.000,-4.247,1.200,1.114,0.482,-1.5506,2.3387,20.0151,0.1390
0.31860,4.283,0.000,-4.283,1.200,1.114,0.484,-1.5273,2.3588,20.0182,0.1389
0.31865,4.319,0.000,-4.319,1.200,1.113,0.486,-1.5038,2.3787,20.0214,0.1388
0.31870,4.354,0.000,-4.354,1.200,1.112,0.488,-1.4801,2.3983,20.0245,0.1388
0.31875,4.389,0.000,-4.389,1.200,1.112,0.490,-1.4562,2.4177,20.0277,0.1387
0.31880,4.423,0.000,-4.423,1.200,1.111,0.492,-1.4322,2.4369,20.0308,0.1386
0.31885,4.457,0.000,-4.457,1.200,1.110,0.494,-1.4079,2.4558,20.0339,0.1386
0.31890,4.491,0.000,-4.491,1.200,1.110,0.496,-1.3834,2.4745,20.0371,0.1385
0.31895,4.524,0.000,-4.524,1.200,1.109,0.498,-1.3587,2.4929,20.0402,0.1384
0.31900,4.557,0.000,-4.557,1.200,1.108,0.500,-1.3339,2.5111,20.0434,0.1383
0.31905,4.589,0.000,-4.589,1.200,1.108,0.502,-1.3089,2.5290,20.0465,0.1383
0.31910,4.621,0.000,-4.621,1.200,1.107,0.504,-1.2837,2.5467,20.0496,0.1382
0.31915,4.652,0.000,-4.652,1.200,1.106,0.506,-1.2583,2.5641,20.0528,0.1382
0.31920,4.683,0.000,-4.683,1.200,1.106,0.508,-1.2327,2.5813,20.0559,0.1381
0.31925,4.713,0.000,-4.713,1.200,1.105,0.510,-1.2070,2.5982,20.0591,0.1380
0.31930,4.743,0.000,-4.743,1.200,1.105,0.512,-1.1811,2.6149,20.0622,0.1380
0.31935,4.772,0.000,-4.772,1.200,1.104,0.514,-1.1551,2.6313,20.0654,0.1379
0.31940,4.801,0.000,-4.801,1.200,1.103,0.516,-1.1288,2.6475,20.0685,0.1378
0.31945,4.830,0.000,-4.830,1.200,1.103,0.518,-1.1024,2.6634,20.0716,0.1378
0.31950,4.858,0.000,-4.858,1.200,1.102,0.520,-1.0759,2.6790,20.0748,0.1377
0.31955,4.886,0.000,-4.886,1.200,1.102,0.522,-1.0492,2.6944,20.0779,0.1377
0.31960,4.913,0.000,-4.913,1.200,1.101,0.524,-1.0223,2.7095,20.0811,0.1376
0.31965,4.940,0.000,-4.940,1.200,1.101,0.526,-0.9953,2.7244,20.0842,0.1376
0.31970,4.966,0.000,-4.966,1.200,1.100,0.528,-0.9682,2.7390,20.0873,0.1375
0.31975,4.992,0.000,-4.992,1.200,1.100,0.530,-0.9409,2.7534,20.0905,0.1375
0.31980,5.017,0.000,-5.017,1.200,1.099,0.532,-0.9134,2.7675,20.0936,0.1374
0.31985,5.042,0.000,-5.042,1.200,1.099,0.534,-0.8859,2.7813,20.0968,0.1374
0.31990,5.066,0.000,-5.066,1.200,1.098,0.536,-0.8581,2.7948,20.0999,0.1373
0.31995,5.090,0.000,-5.090,1.200,1.098,0.538,-0.8303,2.8081,20.1031,0.1373
0.32000,5.114,0.000,-5.114,1.200,1.097,0.541,-0.8023,2.8212,20.1062,0.1373
0.32005,5.137,0.000,-5.137,1.200,1.097,0.543,-0.7742,2.8339,20.1093,0.1372
0.32010,5.160,0.000,-5.160,1.200,1.096,0.545,-0.7459,2.8464,20.1125,0.1372
0.32015,5.182,0.000,-5.182,1.200,1.096,0.547,-0.7175,2.8587,20.1156,0.1371
0.32020,5.203,0.000,-5.203,1.200,1.096,0.549,-0.6891,2.8707,20.1188,0.1371
0.32025,5.224,0.000,-5.224,1.200,1.095,0.551,-0.6604,2.8824,20.1219,0.1371
0.32030,5.245,0.000,-5.245,1.200,1.095,0.553,-0.6317,2.8938,20.1250,0.1370
0.32035,5.265,0.000,-5.265,1.200,1.094,0.556,-0.6029,2.9050,20.1282,0.1370
