time,ia,ib,ic,va,vb,vc,theta_e,vn,legRdsA,legRdsB,legRdsC,VinvA,VinvB,VinvC
0.0005,5.473414396789934,-5.473414407221119,1.0431184737147078e-08,23.9452658560321,0.054734144072211194,11.478440763142647,0.06283185307179585,11.826146921082316,0.01,0.01,50000000.0,24.0,0.0,12.0
0.00055,5.900388262729027,-5.900388273258654,1.052962542189229e-08,23.94099611737271,0.05900388273258655,11.473518728905386,0.06911503837897544,11.824506243003569,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0006000000000000001,6.316838583440207,-6.316838594067858,1.062765041505653e-08,23.936831614165598,0.06316838594067857,11.468617479247174,0.07539822368615502,11.822872493117798,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0006500000000000001,6.723027901577883,-6.723027912303139,1.0725255846778709e-08,23.932769720984222,0.0672302791230314,11.463737207661065,0.0816814089933346,11.821245735922766,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0007,7.119212227704633,-7.119212238527072,1.0822437863764423e-08,23.928807877722953,0.07119212238527071,11.45887810681178,0.08796459430051419,11.819626035640013,0.01,0.01,50000000.0,24.0,0.0,12.0
0.00075,7.505641202683671,-7.505641213602864,1.0919192629435332e-08,23.924943587973164,0.07505641213602864,11.454040368528233,0.09424777960769377,11.818013456212471,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0008,7.882558256033413,-7.882558267048929,1.1015516324076998e-08,23.921174417439666,0.0788255826704893,11.44922418379615,0.10053096491487336,11.81640806130211,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0008500000000000001,8.250200760344574,-8.250200771455978,1.1111405144996535e-08,23.917497992396555,0.08250200771455979,11.444429742750174,0.10681415022205294,11.81480991428709,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0009000000000000001,8.608800181857688,-8.608800193064544,1.1206855306665538e-08,23.913911998181423,0.08608800193064545,11.439657234666724,0.11309733552923253,11.81321907825962,0.01,0.01,50000000.0,24.0,0.0,12.0
0.00095,8.958582227296539,-8.958582238598401,1.1301863040878265e-08,23.910414177727034,0.089585822385984,11.434906847956087,0.11938052083641211,11.811635616023016,0.01,0.01,50000000.0,24.0,0.0,12.0
0.001,9.299766987050575,-9.299766998447,1.1396424596887627e-08,23.907002330129494,0.09299766998447001,11.430178770155619,0.1256637061435917,11.810059590089882,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0010500000000000002,9.632569074797152,-9.632569086287685,1.1490536241570186e-08,23.90367430925203,0.09632569086287686,11.42547318792149,0.1319468914507713,11.808491062678776,0.01,0.01,50000000.0,24.0,0.0,12.0
0.0011,9.95719776365206,-9.957197775236253,1.1584194259554281e-08,23.900428022363478,0.09957197775236254,11.420790287022285,0.13823007675795088,11.80693009571273,0.01,0.01,50000000.0,24.0,0.0,12.0
