time,ia,ib,ic,vthev_a,v_a,v_n,omega,torque,theta_elec,theta_mech
0.28685,-6.1422,1.8393,4.3029,11.4930,11.6158,11.9343,2.4032,0.0291,18.0233,0.2637
0.28690,-6.1405,1.8182,4.3223,11.4934,11.6162,11.9333,2.4033,0.0273,18.0265,0.2638
0.28695,-6.1387,1.7971,4.3416,11.4937,11.6165,11.9324,2.4035,0.0254,18.0296,0.2640
0.28700,-6.1369,1.7759,4.3609,11.4941,11.6168,11.9315,2.4036,0.0236,18.0327,0.2641
0.28705,-6.1350,1.7548,4.3802,11.4945,11.6171,11.9306,2.4037,0.0217,18.0359,0.2642
0.28710,-6.1330,1.7336,4.3994,11.4949,11.6175,11.9297,2.4038,0.0198,18.0390,0.2643
0.28715,-6.1309,1.7124,4.4185,11.4953,11.6178,11.9287,2.4039,0.0180,18.0422,0.2644
0.28720,-6.1288,1.6912,4.4376,11.4956,11.6182,11.9278,2.4039,0.0161,18.0453,0.2646
0.28725,-6.1267,1.6700,4.4567,11.4960,11.6185,11.9269,2.4040,0.0143,18.0484,0.2647
0.28730,-6.1244,1.6487,4.4757,11.4964,11.6189,11.9260,2.4040,0.0124,18.0516,0.2648
0.28735,-6.1221,1.6275,4.4947,11.4968,11.6192,11.9251,2.4040,0.0106,18.0547,0.2649
0.28740,-6.1198,1.6062,4.5136,11.4973,11.6196,11.9242,2.4040,0.0087,18.0579,0.2650
0.28745,-6.1174,1.5849,4.5325,11.4977,11.6200,11.9233,2.4039,0.0069,18.0610,0.2652
0.28750,-6.1149,1.5636,4.5513,11.4981,11.6203,11.9224,2.4039,0.0051,18.0642,0.2653
0.28755,-6.1123,1.5422,4.5701,11.4985,11.6207,11.9214,2.4038,0.0032,18.0673,0.2654
0.28760,-6.1097,1.5209,4.5888,11.4989,11.6211,11.9205,2.4037,0.0014,18.0704,0.2655
0.28765,-6.1070,1.4995,4.6075,11.4994,11.6215,11.9196,2.4036,-0.0005,18.0736,0.2656
0.28770,-6.1043,1.4781,4.6262,11.4998,11.6218,11.9187,2.4035,-0.0023,18.0767,0.2658
0.28775,-6.1015,1.4567,4.6448,11.5003,11.6222,11.9178,2.4033,-0.0042,18.0799,0.2659
0.28780,-6.0986,1.4353,4.6633,11.5007,11.6226,11.9169,2.4032,-0.0060,18.0830,0.2660
0.28785,-6.0956,1.4138,4.6818,11.5012,11.6230,11.9160,2.4030,-0.0079,18.0861,0.2661
0.28790,-6.0926,1.3924,4.7003,11.5016,11.6234,11.9151,2.4028,-0.0097,18.0893,0.2662
0.28795,-6.0896,1.3709,4.7187,11.5021,11.6238,11.9142,2.4026,-0.0116,18.0924,0.2664
0.28800,-6.0864,1.3494,4.7370,11.5026,11.6242,11.9133,2.4023,-0.0134,18.0956,0.2665
0.28805,-6.0832,1.3279,4.7554,11.5030,11.6246,11.9124,2.4021,-0.0152,18.0987,0.2666
0.28810,-6.0800,1.3064,4.7736,11.5035,11.6250,11.9115,2.4018,-0.0171,18.1019,0.2667
0.28815,-6.0767,1.2848,4.7918,11.5040,11.6255,11.9106,2.4015,-0.0189,18.1050,0.2668
0.28820,-6.0733,1.2633,4.8100,11.5045,11.6259,11.9097,2.4012,-0.0208,18.1081,0.2670
0.28825,-6.0698,1.2417,4.8281,11.5050,11.6263,11.9088,2.4008,-0.0226,18.1113,0.2671
0.28830,-6.0663,1.2201,4.8462,11.5055,11.6267,11.9079,2.4005,-0.0244,18.1144,0.2672
0.28835,-6.0627,1.1985,4.8642,11.5060,11.6272,11.9070,2.4001,-0.0263,18.1176,0.2673
0.28840,-6.0591,1.1769,4.8822,11.5065,11.6276,11.9061,2.3997,-0.0281,18.1207,0.2674
0.28845,-6.0554,1.1553,4.9001,11.5070,11.6280,11.9052,2.3993,-0.0300,18.1238,0.2676
0.28850,-6.0516,1.1337,4.9180,11.5075,11.6285,11.9043,2.3989,-0.0318,18.1270,0.2677
0.28855,-6.0478,1.1120,4.9358,11.5080,11.6289,11.9034,2.3985,-0.0336,18.1301,0.2678
0.28860,-6.0439,1.0903,4.9536,11.5086,11.6294,11.9025,2.3980,-0.0355,18.1333,0.2679
0.28865,-6.0399,1.0687,4.9713,11.5091,11.6298,11.9016,2.3975,-0.0373,18.1364,0.2680
0.28870,-6.0359,1.0470,4.9889,11.5096,11.6303,11.9007,2.3970,-0.0391,18.1396,0.2682
0.28875,-6.0318,1.0253,5.0066,11.5102,11.6307,11.8999,2.3965,-0.0410,18.1427,0.2683
0.28880,-6.0277,1.0035,5.0241,11.5107,11.6312,11.8990,2.3960,-0.0428,18.1458,0.2684
0.28885,-6.0235,0.9818,5.0417,11.5113,11.6317,11.8981,2.3954,-0.0446,18.1490,0.2685
0.28890,-6.0192,0.9601,5.0591,11.5118,11.6321,11.8972,2.3949,-0.0465,18.1521,0.2686
0.28895,-6.0148,0.9383,5.0765,11.5124,11.6326,11.8963,2.3943,-0.0483,18.1553,0.2688
0.28900,-6.0104,0.9165,5.0939,11.5130,11.6331,11.8954,2.3937,-0.0501,18.1584,0.2689
0.28905,-6.0060,0.8948,5.1112,11.5135,11.6336,11.8945,2.3930,-0.0520,18.1615,0.2690
0.28910,-6.0014,0.8730,5.1285,11.5141,11.6341,11.8937,2.3924,-0.0538,18.1647,0.2691
0.28915,-5.9969,0.8512,5.1457,11.5147,11.6345,11.8928,2.3917,-0.0556,18.1678,0.2692
0.28920,-5.9922,0.8294,5.1628,11.5153,11.6350,11.8919,2.3911,-0.0575,18.1710,0.2694
0.28925,-5.9875,0.8075,5.1800,11.5159,11.6355,11.8910,2.3904,-0.0593,18.1741,0.2695
0.28930,-5.9827,0.7857,5.1970,11.5165,11.6360,11.8902,2.3896,-0.0611,18.1773,0.2696
0.28935,-5.9779,0.7639,5.2140,11.5171,11.6365,11.8893,2.3889,-0.0629,18.1804,0.2697
0.28940,-5.9730,0.7420,5.2310,11.5177,11.6370,11.8884,2.3882,-0.0648,18.1835,0.2698
0.28945,-5.9680,0.7201,5.2479,11.5183,11.6375,11.8875,2.3874,-0.0666,18.1867,0.2700
0.28950,-5.9630,0.6983,5.2647,11.5189,11.6381,11.8867,2.3866,-0.0684,18.1898,0.2701
0.28955,-5.9579,0.6764,5.2815,11.5195,11.6386,11.8858,2.3858,-0.0702,18.1930,0.2702
0.28960,-5.9527,0.6545,5.2982,11.5201,11.6391,11.8849,2.3850,-0.0721,18.1961,0.2703
0.28965,-5.9475,0.6326,5.3149,11.5208,11.6396,11.8840,2.3841,-0.0739,18.1992,0.2704
0.28970,-5.9422,0.6107,5.3316,11.5214,11.6401,11.8832,2.3833,-0.0757,18.2024,0.2705
0.28975,-5.9369,0.5888,5.3481,11.5220,11.6407,11.8823,2.3824,-0.0775,18.2055,0.2707
0.28980,-5.9315,0.5668,5.3647,11.5227,11.6412,11.8814,2.3815,-0.0794,18.2087,0.2708
0.28985,-5.9260,0.5449,5.3811,11.5233,11.6417,11.8806,2.3806,-0.0812,18.2118,0.2709
0.28990,-5.9205,0.5230,5.3976,11.5240,11.6423,11.8797,2.3796,-0.0830,18.2150,0.2710
0.28995,-5.9149,0.5010,5.4139,11.5246,11.6428,11.8788,2.3787,-0.0848,18.2181,0.2711
0.29000,-5.9093,0.4791,5.4302,11.5253,11.6434,11.8780,2.3777,-0.0866,18.2212,0.2713
0.29005,-5.9036,0.4571,5.4465,11.5260,11.6439,11.8771,2.3767,-0.0884,18.2244,0.2714
0.29010,-5.8978,0.4351,5.4627,11.5266,11.6445,11.8763,2.3757,-0.0903,18.2275,0.2715
0.29015,-5.8920,0.4131,5.4788,11.5273,11.6450,11.8754,2.3747,-0.0921,18.2307,0.2716
0.29020,-5.8861,0.3911,5.4949,11.5280,11.6456,11.8745,2.3736,-0.0939,18.2338,0.2717
0.29025,-5.8801,0.3692,5.5110,11.5287,11.6462,11.8737,2.3726,-0.0957,18.2369,0.2719
0.29030,-5.8741,0.3472,5.5269,11.5294,11.6467,11.8728,2.3715,-0.0975,18.2401,0.2720
0.29035,-5.8680,0.3252,5.5429,11.5301,11.6473,11.8720,2.3704,-0.0993,18.2432,0.2721
0.29040,-5.8619,0.3031,5.5587,11.5308,11.6479,11.8711,2.3693,-0.1011,18.2464,0.2722
0.29045,-5.8557,0.2811,5.5746,11.5315,11.6485,11.8703,2.3681,-0.1029,18.2495,0.2723
0.29050,-5.8494,0.2591,5.5903,11.5322,11.6490,11.8694,2.3670,-0.1048,18.2527,0.2724
0.29055,-5.8431,0.2371,5.6060,11.5329,11.6496,11.8686,2.3658,-0.1066,18.2558,0.2726
0.29060,-5.8367,0.2150,5.6217,11.5336,11.6502,11.8677,2.3646,-0.1084,18.2589,0.2727
0.29065,-5.8303,0.1930,5.6373,11.5343,11.6508,11.8669,2.3634,-0.1102,18.2621,0.2728
0.29070,-5.8238,0.1710,5.6528,11.5351,11.6514,11.8661,2.3622,-0.1120,18.2652,0.2729
0.29075,-5.8172,0.1489,5.6683,11.5358,11.6520,11.8652,2.3609,-0.1138,18.2684,0.2730
0.29080,-5.8106,0.1269,5.6837,11.5365,11.6526,11.8644,2.3597,-0.1156,18.2715,0.2732
0.29085,-5.8039,0.1048,5.6991,11.5373,11.6532,11.8635,2.3584,-0.1174,18.2746,0.2733
0.29090,-5.7971,0.0828,5.7144,11.5380,11.6538,11.8627,2.3571,-0.1192,18.2778,0.2734
0.29095,-5.7903,0.0607,5.7296,11.5388,11.6544,11.8618,2.3558,-0.1210,18.2809,0.2735
0.29100,-5.7835,0.0386,5.7448,11.5395,11.6550,11.8610,2.3545,-0.1228,18.2841,0.2736
0.29105,-5.7765,0.0166,5.7600,11.5403,11.6557,11.8602,2.3531,-0.1246,18.2872,0.2737
0.29110,-5.7696,-0.0055,5.7750,11.5410,11.6563,11.8593,2.3517,-0.1264,18.2904,0.2739
0.29115,-5.7625,-0.0276,5.7901,11.5418,11.6569,11.8585,2.3503,-0.1282,18.2935,0.2740
0.29120,-5.7554,-0.0496,5.8050,11.5426,11.6575,11.8577,2.3489,-0.1300,18.2966,0.2741
0.29125,-5.7482,-0.0717,5.8199,11.5434,11.6582,11.8568,2.3475,-0.1318,18.2998,0.2742
0.29130,-5.7410,-0.0938,5.8348,11.5441,11.6588,11.8560,2.3461,-0.1336,18.3029,0.2743
0.29135,-5.7337,-0.1159,5.8496,11.5449,11.6594,11.8552,2.3446,-0.1354,18.3061,0.2744
0.29140,-5.7264,-0.1379,5.8643,11.5457,11.6601,11.8544,2.3431,-0.1372,18.3092,0.2746
0.29145,-5.7190,-0.1600,5.8790,11.5465,11.6607,11.8535,2.3416,-0.1390,18.3123,0.2747
0.29150,-5.7115,-0.1821,5.8936,11.5473,11.6614,11.8527,2.3401,-0.1408,18.3155,0.2748
0.29155,-5.7040,-0.2042,5.9082,11.5481,11.6620,11.8519,2.3386,-0.1426,18.3186,0.2749
0.29160,-5.6964,-0.2263,5.9227,11.5489,11.6627,11.8511,2.3370,-0.1444,18.3218,0.2750
0.29165,-5.6888,-0.2484,5.9371,11.5497,11.6634,11.8503,2.3355,-0.1461,18.3249,0.2752
0.29170,-5.6811,-0.2704,5.9515,11.5516,11.6651,11.8505,2.3339,-0.1479,18.3281,0.2753
0.29175,-5.6733,-0.2925,5.9658,11.5541,11.6674,11.8514,2.3323,-0.1497,18.3312,0.2754
0.29180,-5.6655,-0.3146,5.9801,11.5565,11.6697,11.8522,2.3307,-0.1515,18.3343,0.2755
0.29185,-5.6576,-0.3367,5.9943,11.5590,11.6720,11.8530,2.3290,-0.1533,18.3375,0.2756
0.29190,-5.6497,-0.3588,6.0085,11.5615,11.6743,11.8538,2.3274,-0.1551,18.3406,0.2757
0.29195,-5.6417,-0.3809,6.0226,11.5639,11.6766,11.8546,2.3257,-0.1569,18.3438,0.2759
0.29200,-5.6336,-0.4029,6.0366,11.5664,11.6789,11.8555,2.3240,-0.1586,18.3469,0.2760
0.29205,-5.6255,-0.4250,6.0506,11.5689,11.6812,11.8563,2.3223,-0.1604,18.3500,0.2761
0.29210,-5.6174,-0.4471,6.0645,11.5714,11.6836,11.8571,2.3206,-0.1622,18.3532,0.2762
0.29215,-5.6091,-0.4692,6.0783,11.5739,11.6859,11.8580,2.3188,-0.1640,18.3563,0.2763
0.29220,-5.6009,-0.4913,6.0921,11.5764,11.6882,11.8588,2.3171,-0.1658,18.3595,0.2764
0.29225,-5.5925,-0.5133,6.1058,11.5789,11.6905,11.8596,2.3153,-0.1675,18.3626,0.2765
0.29230,-5.5841,-0.5354,6.1195,11.5814,11.6929,11.8604,2.3135,-0.1693,18.3657,0.2767
0.29235,-5.5757,-0.5575,6.1331,11.5839,11.6952,11.8613,2.3117,-0.1711,18.3689,0.2768
0.29240,-5.5671,-0.5795,6.1467,11.5864,11.6975,11.8621,2.3098,-0.1729,18.3720,0.2769
0.29245,-5.5586,-0.6016,6.1602,11.5889,11.6999,11.8630,2.3080,-0.1746,18.3752,0.2770
0.29250,-5.5499,-0.6237,6.1736,11.5914,11.7022,11.8638,2.3061,-0.1764,18.3783,0.2771
0.29255,-5.5413,-0.6457,6.1870,11.5939,11.7046,11.8646,2.3042,-0.1782,18.3815,0.2772
0.29260,-5.5325,-0.6678,6.2003,11.5965,11.7069,11.8655,2.3023,-0.1800,18.3846,0.2774
0.29265,-5.5237,-0.6898,6.2135,11.5990,11.7093,11.8663,2.3004,-0.1817,18.3877,0.2775
0.29270,-5.5149,-0.7118,6.2267,11.6015,11.7116,11.8672,2.2985,-0.1835,18.3909,0.2776
0.29275,-5.5059,-0.7339,6.2398,11.6041,11.7140,11.8680,2.2965,-0.1853,18.3940,0.2777
0.29280,-5.4970,-0.7559,6.2529,11.6066,11.7164,11.8689,2.2945,-0.1870,18.3972,0.2778
0.29285,-5.4879,-0.7779,6.2659,11.6091,11.7187,11.8697,2.2925,-0.1888,18.4003,0.2779
0.29290,-5.4789,-0.8000,6.2788,11.6117,11.7211,11.8706,2.2905,-0.1906,18.4035,0.2780
0.29295,-5.4697,-0.8220,6.2917,11.6142,11.7235,11.8714,2.2885,-0.1923,18.4066,0.2782
0.29300,-5.4605,-0.8440,6.3045,11.6168,11.7258,11.8723,2.2864,-0.1941,18.4097,0.2783
0.29305,-5.4513,-0.8660,6.3173,11.6194,11.7282,11.8731,2.2844,-0.1959,18.4129,0.2784
0.29310,-5.4420,-0.8880,6.3300,11.6219,11.7306,11.8740,2.2823,-0.1976,18.4160,0.2785
0.29315,-5.4326,-0.9100,6.3426,11.6245,11.7330,11.8748,2.2802,-0.1994,18.4192,0.2786
0.29320,-5.4232,-0.9320,6.3552,11.6271,11.7353,11.8757,2.2781,-0.2011,18.4223,0.2787
0.29325,-5.4137,-0.9540,6.3677,11.6296,11.7377,11.8765,2.2759,-0.2029,18.4254,0.2788
0.29330,-5.4042,-0.9760,6.3801,11.6322,11.7401,11.8774,2.2738,-0.2047,18.4286,0.2790
0.29335,-5.3946,-0.9979,6.3925,11.6348,11.7425,11.8783,2.2716,-0.2064,18.4317,0.2791
0.29340,-5.3849,-1.0199,6.4048,11.6374,11.7449,11.8791,2.2694,-0.2082,18.4349,0.2792
0.29345,-5.3752,-1.0418,6.4171,11.6400,11.7473,11.8800,2.2672,-0.2099,18.4380,0.2793
0.29350,-5.3655,-1.0638,6.4293,11.6426,11.7497,11.8809,2.2650,-0.2117,18.4411,0.2794
0.29355,-5.3557,-1.0857,6.4414,11.6452,11.7521,11.8817,2.2628,-0.2134,18.4443,0.2795
0.29360,-5.3458,-1.1077,6.4535,11.6478,11.7545,11.8826,2.2605,-0.2152,18.4474,0.2796
0.29365,-5.3359,-1.1296,6.4655,11.6504,11.7569,11.8835,2.2582,-0.2169,18.4506,0.2797
0.29370,-5.3259,-1.1515,6.4774,11.6530,11.7593,11.8843,2.2560,-0.2187,18.4537,0.2799
0.29375,-5.3159,-1.1734,6.4893,11.6556,11.7617,11.8852,2.2536,-0.2204,18.4569,0.2800
0.29380,-5.3058,-1.1953,6.5011,11.6582,11.7641,11.8861,2.2513,-0.2222,18.4600,0.2801
0.29385,-5.2957,-1.2172,6.5129,11.6608,11.7665,11.8869,2.2490,-0.2239,18.4631,0.2802
0.29390,-5.2855,-1.2391,6.5245,11.6634,11.7689,11.8878,2.2466,-0.2256,18.4663,0.2803
0.29395,-5.2752,-1.2609,6.5362,11.6661,11.7714,11.8887,2.2442,-0.2274,18.4694,0.2804
0.29400,-5.2650,-1.2828,6.5477,11.6687,11.7738,11.8896,2.2418,-0.2291,18.4726,0.2805
0.29405,-5.2546,-1.3046,6.5592,11.6713,11.7762,11.8904,2.2394,-0.2309,18.4757,0.2806
0.29410,-5.2442,-1.3265,6.5707,11.6740,11.7786,11.8913,2.2370,-0.2326,18.4788,0.2808
0.29415,-5.2337,-1.3483,6.5820,11.6766,11.7811,11.8922,2.2345,-0.2343,18.4820,0.2809
0.29420,-5.2232,-1.3701,6.5933,11.6792,11.7835,11.8931,2.2321,-0.2361,18.4851,0.2810
0.29425,-5.2127,-1.3919,6.6046,11.6819,11.7859,11.8940,2.2296,-0.2378,18.4883,0.2811
0.29430,-5.2020,-1.4137,6.6157,11.6845,11.7883,11.8948,2.2271,-0.2395,18.4914,0.2812
0.29435,-5.1914,-1.4355,6.6269,11.6872,11.7908,11.8957,2.2246,-0.2413,18.4946,0.2813
0.29440,-5.1806,-1.4573,6.6379,11.6898,11.7932,11.8966,2.2220,-0.2430,18.4977,0.2814
0.29445,-5.1699,-1.4790,6.6489,11.6925,11.7957,11.8975,2.2195,-0.2447,18.5008,0.2815
0.29450,-5.1590,-1.5008,6.6598,11.6951,11.7981,11.8984,2.2169,-0.2465,18.5040,0.2816
0.29455,-5.1481,-1.5225,6.6707,11.6978,11.8005,11.8993,2.2143,-0.2482,18.5071,0.2818
0.29460,-5.1372,-1.5442,6.6814,11.7005,11.8030,11.9002,2.2117,-0.2499,18.5103,0.2819
0.29465,-5.1262,-1.5659,6.6922,11.7031,11.8054,11.9011,2.2091,-0.2516,18.5134,0.2820
0.29470,-5.1152,-1.5876,6.7028,11.7058,11.8079,11.9019,2.2065,-0.2534,18.5165,0.2821
0.29475,-5.1041,-1.6093,6.7134,11.7085,11.8103,11.9028,2.2038,-0.2551,18.5197,0.2822
0.29480,-5.0930,-1.6310,6.7239,11.7111,11.8128,11.9037,2.2011,-0.2568,18.5228,0.2823
0.29485,-5.0818,-1.6527,6.7344,11.7138,11.8152,11.9046,2.1985,-0.2585,18.5260,0.2824
0.29490,-5.0705,-1.6743,6.7448,11.7165,11.8177,11.9055,2.1957,-0.2602,18.5291,0.2825
0.29495,-5.0592,-1.6959,6.7551,11.7192,11.8202,11.9064,2.1930,-0.2620,18.5323,0.2826
0.29500,-5.0479,-1.7175,6.7654,11.7219,11.8226,11.9073,2.1903,-0.2637,18.5354,0.2828
0.29505,-5.0365,-1.7391,6.7756,11.7246,11.8251,11.9082,2.1875,-0.2654,18.5385,0.2829
0.29510,-5.0250,-1.7607,6.7857,11.7273,11.8275,11.9091,2.1847,-0.2671,18.5417,0.2830
0.29515,-5.0135,-1.7823,6.7958,11.7300,11.8300,11.9100,2.1820,-0.2688,18.5448,0.2831
0.29520,-5.0019,-1.8039,6.8058,11.7327,11.8325,11.9109,2.1791,-0.2705,18.5480,0.2832
0.29525,-4.9903,-1.8254,6.8157,11.7354,11.8349,11.9118,2.1763,-0.2722,18.5511,0.2833
0.29530,-4.9787,-1.8469,6.8256,11.7381,11.8374,11.9127,2.1735,-0.2739,18.5542,0.2834
0.29535,-4.9670,-1.8684,6.8354,11.7408,11.8399,11.9136,2.1706,-0.2756,18.5574,0.2835
0.29540,-4.9552,-1.8899,6.8452,11.7435,11.8424,11.9145,2.1677,-0.2773,18.5605,0.2836
0.29545,-4.9434,-1.9114,6.8548,11.7462,11.8448,11.9154,2.1648,-0.2790,18.5637,0.2837
0.29550,-4.9316,-1.9329,6.8644,11.7489,11.8473,11.9163,2.1619,-0.2808,18.5668,0.2838
0.29555,-4.9196,-1.9543,6.8740,11.7516,11.8498,11.9172,2.1590,-0.2825,18.5700,0.2839
0.29560,-4.9077,-1.9758,6.8835,11.7543,11.8523,11.9181,2.1560,-0.2842,18.5731,0.2841
0.29565,-4.8957,-1.9972,6.8929,11.7571,11.8547,11.9190,2.1531,-0.2858,18.5762,0.2842
0.29570,-4.8836,-2.0186,6.9022,11.7598,11.8572,11.9199,2.1501,-0.2875,18.5794,0.2843
0.29575,-4.8715,-2.0400,6.9115,11.7625,11.8597,11.9208,2.1471,-0.2892,18.5825,0.2844
0.29580,-4.8594,-2.0613,6.9207,11.7652,11.8622,11.9218,2.1441,-0.2909,18.5857,0.2845
0.29585,-4.8472,-2.0827,6.9298,11.7680,11.8647,11.9227,2.1411,-0.2926,18.5888,0.2846
0.29590,-4.8349,-2.1040,6.9389,11.7707,11.8672,11.9236,2.1380,-0.2943,18.5919,0.2847
0.29595,-4.8226,-2.1253,6.9479,11.7734,11.8696,11.9245,2.1350,-0.2960,18.5951,0.2848
0.29600,-4.8103,-2.1466,6.9568,11.7762,11.8721,11.9254,2.1319,-0.2977,18.5982,0.2849
0.29605,-4.7979,-2.1679,6.9657,11.7789,11.8746,11.9263,2.1288,-0.2994,18.6014,0.2850
0.29610,-4.7854,-2.1891,6.9745,11.7817,11.8771,11.9272,2.1257,-0.3011,18.6045,0.2851
0.29615,-4.7729,-2.2103,6.9833,11.7844,11.8796,11.9281,2.1225,-0.3028,18.6077,0.2852
0.29620,-4.7604,-2.2316,6.9919,11.7872,11.8821,11.9291,2.1194,-0.3044,18.6108,0.2853
0.29625,-4.7478,-2.2527,7.0005,11.7899,11.8846,11.9300,2.1162,-0.3061,18.6139,0.2854
0.29630,-4.7351,-2.2739,7.0091,11.7926,11.8871,11.9309,2.1130,-0.3078,18.6171,0.2855
0.29635,-4.7225,-2.2951,7.0175,11.7954,11.8896,11.9318,2.1098,-0.3095,18.6202,0.2857
0.29640,-4.7097,-2.3162,7.0259,11.7982,11.8921,11.9327,2.1066,-0.3112,18.6234,0.2858
0.29645,-4.6969,-2.3373,7.0343,11.8009,11.8946,11.9336,2.1034,-0.3128,18.6265,0.2859
0.29650,-4.6841,-2.3584,7.0425,11.8037,11.8971,11.9346,2.1001,-0.3145,18.6296,0.2860
0.29655,-4.6712,-2.3795,7.0507,11.8064,11.8996,11.9355,2.0969,-0.3162,18.6328,0.2861
0.29660,-4.6583,-2.4006,7.0589,11.8092,11.9021,11.9364,2.0936,-0.3178,18.6359,0.2862
0.29665,-4.6454,-2.4216,7.0669,11.8120,11.9046,11.9373,2.0903,-0.3195,18.6391,0.2863
0.29670,-4.6323,-2.4426,7.0749,11.8147,11.9071,11.9382,2.0870,-0.3212,18.6422,0.2864
0.29675,-4.6193,-2.4636,7.0829,11.8175,11.9096,11.9392,2.0836,-0.3228,18.6454,0.2865
0.29680,-4.6062,-2.4845,7.0907,11.8203,11.9121,11.9401,2.0803,-0.3245,18.6485,0.2866
0.29685,-4.5930,-2.5055,7.0985,11.8230,11.9146,11.9410,2.0769,-0.3262,18.6516,0.2867
0.29690,-4.5798,-2.5264,7.1062,11.8258,11.9171,11.9419,2.0735,-0.3278,18.6548,0.2868
0.29695,-4.5666,-2.5473,7.1139,11.8286,11.9196,11.9429,2.0701,-0.3295,18.6579,0.2869
0.29700,-4.5533,-2.5682,7.1215,11.8314,11.9222,11.9438,2.0667,-0.3312,18.6611,0.2870
0.29705,-4.5399,-2.5891,7.1290,11.8341,11.9247,11.9447,2.0633,-0.3328,18.6642,0.2871
0.29710,-4.5265,-2.6099,7.1364,11.8369,11.9272,11.9456,2.0598,-0.3345,18.6673,0.2872
0.29715,-4.5131,-2.6307,7.1438,11.8397,11.9297,11.9466,2.0564,-0.3361,18.6705,0.2873
0.29720,-4.4996,-2.6515,7.1511,11.8425,11.9322,11.9475,2.0529,-0.3378,18.6736,0.2874
0.29725,-4.4861,-2.6722,7.1584,11.8453,11.9347,11.9484,2.0494,-0.3394,18.6768,0.2875
0.29730,-4.4726,-2.6930,7.1655,11.8480,11.9372,11.9493,2.0459,-0.3411,18.6799,0.2876
0.29735,-4.4590,-2.7137,7.1727,11.8508,11.9397,11.9503,2.0424,-0.3427,18.6831,0.2877
0.29740,-4.4453,-2.7344,7.1797,11.8536,11.9423,11.9512,2.0388,-0.3444,18.6862,0.2878
0.29745,-4.4316,-2.7551,7.1867,11.8564,11.9448,11.9521,2.0352,-0.3460,18.6893,0.2879
0.29750,-4.4179,-2.7757,7.1936,11.8592,11.9473,11.9531,2.0317,-0.3477,18.6925,0.2880
0.29755,-4.4041,-2.7963,7.2004,11.8620,11.9498,11.9540,2.0281,-0.3493,18.6956,0.2881
0.29760,-4.3903,-2.8169,7.2072,11.8648,11.9523,11.9549,2.0244,-0.3509,18.6988,0.2882
0.29765,-4.3764,-2.8375,7.2139,11.8676,11.9548,11.9559,2.0208,-0.3526,18.7019,0.2883
0.29770,-4.3625,-2.8580,7.2205,11.8704,11.9574,11.9568,2.0172,-0.3542,18.7050,0.2884
0.29775,-4.3485,-2.8785,7.2270,11.8732,11.9599,11.9577,2.0135,-0.3558,18.7082,0.2885
0.29780,-4.3345,-2.8990,7.2335,11.8760,11.9624,11.9587,2.0098,-0.3575,18.7113,0.2886
0.29785,-4.3205,-2.9195,7.2399,11.8788,11.9649,11.9596,2.0061,-0.3591,18.7145,0.2887
0.29790,-4.3064,-2.9399,7.2463,11.8816,11.9674,11.9605,2.0024,-0.3607,18.7176,0.2888
0.29795,-4.2922,-2.9603,7.2526,11.8844,11.9700,11.9615,1.9987,-0.3624,18.7208,0.2889
0.29800,-4.2781,-2.9807,7.2588,11.8872,11.9725,11.9624,1.9950,-0.3640,18.7239,0.2890
0.29805,-4.2639,-3.0011,7.2649,11.8900,11.9750,11.9633,1.9912,-0.3656,18.7270,0.2891
0.29810,-4.2496,-3.0214,7.2710,11.8928,11.9775,11.9643,1.9874,-0.3672,18.7302,0.2892
0.29815,-4.2353,-3.0417,7.2770,11.8956,11.9800,11.9652,1.9836,-0.3689,18.7333,0.2893
0.29820,-4.2210,-3.0620,7.2829,11.8984,11.9826,11.9661,1.9798,-0.3705,18.7365,0.2894
0.29825,-4.2066,-3.0822,7.2888,11.9012,11.9851,11.9671,1.9760,-0.3721,18.7396,0.2895
0.29830,-4.1921,-3.1024,7.2946,11.9041,11.9876,11.9680,1.9722,-0.3737,18.7427,0.2896
0.29835,-4.1777,-3.1226,7.3003,11.9069,11.9901,11.9690,1.9683,-0.3753,18.7459,0.2897
0.29840,-4.1632,-3.1428,7.3060,11.9097,11.9926,11.9699,1.9644,-0.3769,18.7490,0.2898
0.29845,-4.1486,-3.1629,7.3115,11.9125,11.9952,11.9708,1.9605,-0.3785,18.7522,0.2899
0.29850,-4.1340,-3.1830,7.3171,11.9153,11.9977,11.9718,1.9566,-0.3801,18.7553,0.2900
0.29855,-4.1194,-3.2031,7.3225,11.9181,12.0002,11.9727,1.9527,-0.3818,18.7584,0.2901
0.29860,-4.1047,-3.2232,7.3279,11.9209,12.0027,11.9736,1.9488,-0.3834,18.7616,0.2902
0.29865,-4.0900,-3.2432,7.3332,11.9237,12.0053,11.9746,1.9448,-0.3850,18.7647,0.2903
0.29870,-4.0753,-3.2632,7.3384,11.9266,12.0078,11.9755,1.9409,-0.3866,18.7679,0.2904
0.29875,-4.0605,-3.2831,7.3436,11.9294,12.0103,11.9765,1.9369,-0.3882,18.7710,0.2905
0.29880,-4.0456,-3.3031,7.3487,11.9322,12.0128,11.9774,1.9329,-0.3898,18.7742,0.2906
0.29885,-4.0308,-3.3230,7.3537,11.9350,12.0153,11.9783,1.9288,-0.3914,18.7773,0.2907
0.29890,-4.0159,-3.3428,7.3587,11.9378,12.0179,11.9793,1.9248,-0.3929,18.7804,0.2908
